"SAMPLE_NUMBER","LOGIN_DATE","LOGIN_DATE","REPORTABLE","ANALYSIS","REPORTED_NAME","REPORTED_UNITS","ENTRY","REPLICATE_COUNT","PRODUCT","CUSTOMER","IN_SPEC","PRODUCT_GRADE","SAMPLE_NAME","NAME","SAMPLING_POINT"
"7232264","27/03/2015 09:04:48 PM","27/03/2015 09:04:48 PM","T","IODI010493","Iodine","UG_P_100G","125","1","PDR_INFANT","T10","T","1251200","DTS0510686","IODI01-15-0043","T10"
"7232269","27/03/2015 09:07:50 PM","27/03/2015 09:07:50 PM","T","IODI010493","Iodine","UG_P_100G","130","1","PDR_INFANT","T10","T","1251200","DTS0510687","IODI01-15-0043","T10"
"7233487","28/03/2015 12:13:06 PM","28/03/2015 12:13:06 PM","T","IODI010493","Iodine","UG_P_100G","27990","1","PDR_MILK","BLEND","T","NONE","","IODI01-15-0046","BLENDPACK"
"7234100","29/03/2015 07:34:38 AM","29/03/2015 07:34:38 AM","T","IODI010493","Iodine","UG_P_100G","85","1","PDR_INFANT","MG80","T","MG3737","7306238","IODI01-15-0044","MG"
"7234101","29/03/2015 07:35:37 AM","29/03/2015 07:35:37 AM","T","IODI010493","Iodine","UG_P_100G","95","1","PDR_INFANT","MG80","T","MG3737","7306239","IODI01-15-0044","MG"
"7234337","29/03/2015 09:54:51 AM","29/03/2015 09:54:51 AM","T","IODI010493","Iodine","UG_P_100G","110","1","PDR_INFANT","621","T","TM570","2015052222","IODI01-15-0043","TMI"
"7235432","30/03/2015 06:57:58 AM","30/03/2015 06:57:58 AM","T","IODI010493","Iodine","UG_P_100G","112","1","PDR_INFANT","MG80","T","MG3737","7306829","IODI01-15-0045","MG"
"7235820","30/03/2015 09:23:28 AM","30/03/2015 09:23:28 AM","T","IODI010493","Iodine","UG_P_100G","115","1","PDR_INFANT","621","T","TM570","2015052801","IODI01-15-0043","TMI"
"7235853","30/03/2015 12:00:00 AM","30/03/2015 12:00:00 AM","T","IODI010493","Iodine","UG_P_100G","110","1","PDR_INFANT","621","T","TM446271","2015053609","IODI01-15-0043","TMI"
"7235889","30/03/2015 12:00:00 AM","30/03/2015 12:00:00 AM","T","IODI010493","Iodine","UG_P_100G","110","1","PDR_INFANT","621","T","TM570","2015053354","IODI01-15-0044","TMI"
"7235942","30/03/2015 09:40:10 AM","30/03/2015 09:40:10 AM","T","IODI010493","Iodine","UG_P_100G","200","1","PDR_WPC","MG20","T","MG2412","7306960","IODI01-15-0044","MG"
"7237500","30/03/2015 02:36:48 PM","30/03/2015 02:36:48 PM","T","IODI010493","Iodine","UG_P_100G","127","1","PDR_INFANT","MG80","T","MG3638","7307303","IODI01-15-0045","MG"
"7237505","30/03/2015 02:38:17 PM","30/03/2015 02:38:17 PM","T","IODI010493","Iodine","UG_P_100G","125","1","PDR_INFANT","MG80","T","MG3638","7307307","IODI01-15-0045","MG"
"7238919","31/03/2015 05:43:17 AM","31/03/2015 05:43:17 AM","T","IODI010493","Iodine","UG_P_100G","85","1","PDR_INFANT","BLEND","T","INFANTPDR","","IODI01-15-0044","BLENDPACK"
"7239052","31/03/2015 07:12:03 AM","31/03/2015 07:12:03 AM","T","IODI010493","Iodine","UG_P_100G","137","1","QC","","T","SRM","SRM","IODI01-15-0043","IRM001A"
"7239055","31/03/2015 07:13:15 AM","31/03/2015 07:13:15 AM","T","IODI010493","Iodine","UG_P_100G","174","1","QC","","T","SRM","SRM","IODI01-15-0043","SRM38E"
"7239233","31/03/2015 08:13:15 AM","31/03/2015 08:13:15 AM","T","IODI010493","Iodine","UG_P_100G","105","1","PDR_INFANT","MG80","F","MG3669","7307859","IODI01-15-0044","MG"
"7239233","31/03/2015 08:13:15 AM","31/03/2015 08:13:15 AM","T","IODI010493","Iodine","UG_P_100G","140","2","PDR_INFANT","MG80","T","MG3669","7307859","IODI01-15-0048","MG"
"7239238","31/03/2015 08:15:40 AM","31/03/2015 08:15:40 AM","T","IODI010493","Iodine","UG_P_100G","140","1","PDR_INFANT","MG80","T","MG3669","7307860","IODI01-15-0044","MG"
"7239246","31/03/2015 08:17:59 AM","31/03/2015 08:17:59 AM","T","IODI010493","Iodine","UG_P_100G","105","1","PDR_INFANT","MG80","F","MG3669","7307861","IODI01-15-0044","MG"
"7239246","31/03/2015 08:17:59 AM","31/03/2015 08:17:59 AM","T","IODI010493","Iodine","UG_P_100G","155","2","PDR_INFANT","MG80","T","MG3669","7307861","IODI01-15-0048","MG"
"7239361","31/03/2015 12:00:00 AM","31/03/2015 12:00:00 AM","T","IODI010493","Iodine","UG_P_100G","105","1","PDR_INFANT","621","T","TM570","2015053622","IODI01-15-0044","TMI"
"7239754","31/03/2015 09:19:24 AM","31/03/2015 09:19:24 AM","T","IODI010493","Iodine","UG_P_100G","100","1","PDR_INFANT","621","T","TM446271","2015053714","IODI01-15-0044","TMI"
"7240003","31/03/2015 10:09:32 AM","31/03/2015 10:09:32 AM","T","IODI010493","Iodine","UG_P_100G","156","1","PDR_INFANT","MG80","T","MG3639","7308066","IODI01-15-0045","MG"
"7240023","31/03/2015 10:11:25 AM","31/03/2015 10:11:25 AM","T","IODI010493","Iodine","UG_P_100G","159","1","PDR_INFANT","MG80","T","MG3639","7308070","IODI01-15-0045","MG"
"7241029","31/03/2015 12:00:55 PM","31/03/2015 12:00:55 PM","T","IODI010493","Iodine","UG_P_100ML","185","1","LIQ_MILK","T10","T","LIQMILK","","IODI01-15-0044","T10"
"7241980","31/03/2015 01:20:04 PM","31/03/2015 01:20:04 PM","T","IODI010493","Iodine","UG_P_100G","60","1","PDR_INFANT","BLEND","T","INFANTPDR","","IODI01-15-0044","BLENDPACK"
"7243453","31/03/2015 08:03:18 PM","31/03/2015 08:03:18 PM","T","IODI010493","Iodine","UG_P_100G","65","1","PDR_INFANT","621","T","TM446290","2015055149","IODI01-15-0044","TMI"
"7243604","01/04/2015 12:33:10 AM","01/04/2015 12:33:10 AM","T","IODI010493","Iodine","UG_P_100G","90","1","PDR_INFANT","621","T","TM446291","2015055372","IODI01-15-0044","TMI"
"7243635","01/04/2015 05:03:07 AM","01/04/2015 05:03:07 AM","T","IODI010493","Iodine","UG_P_100G","100","1","PDR_INFANT","621","T","TM446292","2015055446","IODI01-15-0044","TMI"
"7243839","01/04/2015 06:33:11 AM","01/04/2015 06:33:11 AM","T","IODI010493","Iodine","UG_P_100G","275","1","PDR_WPC","MG20","T","MG2412","7308783","IODI01-15-0048","MG"
"7244207","01/04/2015 08:00:24 AM","01/04/2015 08:00:24 AM","T","IODI010493","Iodine","UG_P_100G","155","1","PDR_INFANT","MG80","T","MG3669","7308911","IODI01-15-0048","MG"
"7244226","01/04/2015 08:02:46 AM","01/04/2015 08:02:46 AM","T","IODI010493","Iodine","UG_P_100G","150","1","PDR_INFANT","MG80","T","MG3669","7308912","IODI01-15-0048","MG"
"7244235","01/04/2015 08:05:12 AM","01/04/2015 08:05:12 AM","T","IODI010493","Iodine","UG_P_100G","135","1","PDR_INFANT","MG80","T","MG3669","7308913","IODI01-15-0049","MG"
"7244486","01/04/2015 08:40:09 AM","01/04/2015 08:40:09 AM","T","IODI010493","Iodine","UG_P_100G","143","1","PDR_INFANT","MG80","T","MG3738","7309128","IODI01-15-0045","MG"
"7244496","01/04/2015 08:41:55 AM","01/04/2015 08:41:55 AM","T","IODI010493","Iodine","UG_P_100G","144","1","PDR_INFANT","MG80","T","MG3738","7309131","IODI01-15-0045","MG"
"7244791","01/04/2015 12:00:00 AM","01/04/2015 12:00:00 AM","T","IODI010493","Iodine","UG_P_100G","85","1","PDR_INFANT","621","T","TM570","2015054902","IODI01-15-0046","TMI"
"7245945","01/04/2015 12:48:47 PM","01/04/2015 12:48:47 PM","T","IODI010493","Iodine","UG_P_100G","113","1","PDR_INFANT","MG80","T","MG3737","7309274","IODI01-15-0045","MG"
"7246341","01/04/2015 01:29:53 PM","01/04/2015 01:29:53 PM","T","IODI010493","Iodine","UG_P_100G","90","1","PDR_INFANT","CAMPERPDR","T","NONE","","IODI01-15-0048","GENERIC"
"7246488","01/04/2015 02:00:03 PM","01/04/2015 02:00:03 PM","T","IODI010493","Iodine","UG_P_100G","95","1","PDR_INFANT","CAMPERPDR","T","NONE","","IODI01-15-0048","GENERIC"
"7246586","01/04/2015 02:15:45 PM","01/04/2015 02:15:45 PM","T","IODI010493","Iodine","UG_P_100G","90","1","PDR_INFANT","CAMPERPDR","T","NONE","","IODI01-15-0048","GENERIC"
"7246922","01/04/2015 02:54:05 PM","01/04/2015 02:54:05 PM","T","IODI010493","Iodine","UG_P_100G","270","1","PDR_WPC","MG20","T","MG2412","7309617","IODI01-15-0049","MG"
"7247993","01/04/2015 07:37:48 PM","01/04/2015 07:37:48 PM","T","IODI010493","Iodine","UG_P_100G","110","1","PDR_INFANT","T10","T","1253200","DTS0539876","IODI01-15-0044","T10"
"7248042","01/04/2015 10:05:57 PM","01/04/2015 10:05:57 PM","T","IODI010493","Iodine","UG_P_100G","120","1","PDR_INFANT","MG80","T","MG3698","7309675","IODI01-15-0049","MG"
"7248120","01/04/2015 10:18:52 PM","01/04/2015 10:18:52 PM","T","IODI010493","Iodine","UG_P_100G","165","1","PDR_FCMP","MG70","T","MG3397","7309701","IODI01-15-0049","MG"
"7248132","01/04/2015 10:21:00 PM","01/04/2015 10:21:00 PM","T","IODI010493","Iodine","UG_P_100G","205","1","PDR_SMP","MG70","T","MG4900","7309712","IODI01-15-0049","MG"
"7248134","01/04/2015 10:22:14 PM","01/04/2015 10:22:14 PM","T","IODI010493","Iodine","UG_P_100G","114","1","PDR_INFANT","MG80","T","MG3737","7309715","IODI01-15-0045","MG"
"7248159","01/04/2015 10:27:23 PM","01/04/2015 10:27:23 PM","T","IODI010493","Iodine","UG_P_100G","180","1","PDR_FCMP","MG70","T","MG3397","7309732","IODI01-15-0049","MG"
"7249155","02/04/2015 09:17:42 AM","02/04/2015 09:17:42 AM","T","IODI010493","Iodine","UG_P_100G","170","1","PDR_INFANT","MG80","T","MG3669","7310075","IODI01-15-0049","MG"
"7249171","02/04/2015 09:20:07 AM","02/04/2015 09:20:07 AM","T","IODI010493","Iodine","UG_P_100G","155","1","PDR_INFANT","MG80","T","MG3669","7310076","IODI01-15-0049","MG"
"7249194","02/04/2015 09:22:43 AM","02/04/2015 09:22:43 AM","T","IODI010493","Iodine","UG_P_100G","145","1","PDR_INFANT","MG80","T","MG3669","7310077","IODI01-15-0049","MG"
"7249679","02/04/2015 10:15:36 AM","02/04/2015 10:15:36 AM","T","IODI010493","Iodine","UG_P_100G","115","1","PDR_INFANT","MG80","T","MG3698","7310304","IODI01-15-0049","MG"
"7251006","02/04/2015 12:33:56 PM","02/04/2015 12:33:56 PM","T","IODI010493","Iodine","UG_P_100G","125","1","PDR_INFANT","MG80","T","MG3698","7310541","IODI01-15-0049","MG"
"7251035","02/04/2015 12:36:58 PM","02/04/2015 12:36:58 PM","T","IODI010493","Iodine","UG_P_100G","220","1","PDR_SMP","MG70","T","MG4900","7310552","IODI01-15-0049","MG"
"7251167","02/04/2015 12:44:46 PM","02/04/2015 12:44:46 PM","T","IODI010493","Iodine","UG_P_100G","165","1","PDR_INFANT","MG80","T","MG3669","7310689","IODI01-15-0049","MG"
"7251187","02/04/2015 12:47:28 PM","02/04/2015 12:47:28 PM","T","IODI010493","Iodine","UG_P_100G","150","1","PDR_INFANT","MG80","T","MG3669","7310690","IODI01-15-0049","MG"
"7251197","02/04/2015 12:49:57 PM","02/04/2015 12:49:57 PM","T","IODI010493","Iodine","UG_P_100G","165","1","PDR_INFANT","MG80","T","MG3669","7310691","IODI01-15-0049","MG"
"7252268","02/04/2015 02:54:33 PM","02/04/2015 02:54:33 PM","T","IODI010493","Iodine","UG_P_100G","120","1","QC","","T","SRM","SRM","IODI01-15-0044","IRM001A"
"7252278","02/04/2015 02:56:10 PM","02/04/2015 02:56:10 PM","T","IODI010493","Iodine","UG_P_100G","160","1","QC","","F","SRM","SRM","IODI01-15-0044","SRM38E"
"7252301","02/04/2015 03:03:59 PM","02/04/2015 03:03:59 PM","T","IODI010493","Iodine","UG_P_100G","118","1","QC","","T","SRM","SRM","IODI01-15-0045","IRM001A"
"7253110","02/04/2015 05:36:23 PM","02/04/2015 05:36:23 PM","T","IODI010493","Iodine","UG_P_100G","180","1","PDR_INFANT","T10","T","1253200","DTS0539925","IODI01-15-0046","T10"
"7253328","02/04/2015 12:00:00 AM","02/04/2015 12:00:00 AM","T","IODI010493","Iodine","UG_P_100G","115","1","PDR_INFANT","621","T","TM446293","2015056660","IODI01-15-0048","TMI"
"7254000","03/04/2015 12:00:00 AM","03/04/2015 12:00:00 AM","T","IODI010493","Iodine","UG_P_100G","285","1","PDR_INFANT","621","T","TM600","2015056615","IODI01-15-0046","TMI"
"7254007","03/04/2015 12:00:00 AM","03/04/2015 12:00:00 AM","T","IODI010493","Iodine","UG_P_100G","85","1","PDR_INFANT","621","T","TM570","2015055397","IODI01-15-0046","TMI"
"7254585","03/04/2015 11:46:58 AM","03/04/2015 11:46:58 AM","T","IODI010493","Iodine","UG_P_100G","270","1","PDR_WPC","MG20","T","MG2412","7311412","IODI01-15-0050","MG"
"7255236","04/04/2015 07:34:33 AM","04/04/2015 07:34:33 AM","T","IODI010493","Iodine","UG_P_100G","215","1","PDR_SMP","56","T","NONE","","IODI01-15-0046","GENERIC"
"7255396","04/04/2015 09:04:53 AM","04/04/2015 09:04:53 AM","T","IODI010493","Iodine","UG_P_100G","345","1","PDR_SMP","MG70","T","MG4900","7311993","IODI01-15-0050","MG"
"7255547","04/04/2015 10:04:53 AM","04/04/2015 10:04:53 AM","T","IODI010493","Iodine","UG_P_100G","100","1","PDR_INFANT","621","T","TM563","2015056722","IODI01-15-0046","TMI"
"7255549","04/04/2015 10:05:13 AM","04/04/2015 10:05:13 AM","T","IODI010493","Iodine","UG_P_100G","95","1","PDR_INFANT","621","T","TM563","2015056725","IODI01-15-0046","TMI"
"7255551","04/04/2015 10:05:33 AM","04/04/2015 10:05:33 AM","T","IODI010493","Iodine","UG_P_100G","85","1","PDR_INFANT","621","T","TM563","2015056728","IODI01-15-0046","TMI"
"7255560","04/04/2015 10:07:35 AM","04/04/2015 10:07:35 AM","T","IODI010493","Iodine","UG_P_100G","90","1","PDR_INFANT","621","T","TM563","2015057701","IODI01-15-0046","TMI"
"7256374","04/04/2015 02:34:50 PM","04/04/2015 02:34:50 PM","T","IODI010493","Iodine","UG_P_100G","75","1","PDR_INFANT","621","T","TM263","2015056983","IODI01-15-0046","TMI"
"7256375","04/04/2015 02:35:10 PM","04/04/2015 02:35:10 PM","T","IODI010493","Iodine","UG_P_100G","85","1","PDR_INFANT","621","T","TM263","2015056984","IODI01-15-0046","TMI"
"7256376","04/04/2015 02:35:27 PM","04/04/2015 02:35:27 PM","T","IODI010493","Iodine","UG_P_100G","85","1","PDR_INFANT","621","T","TM263","2015056985","IODI01-15-0046","TMI"
"7256377","04/04/2015 02:35:45 PM","04/04/2015 02:35:45 PM","T","IODI010493","Iodine","UG_P_100G","90","1","PDR_INFANT","621","T","TM263","2015056986","IODI01-15-0046","TMI"
"7257020","05/04/2015 09:34:47 AM","05/04/2015 09:34:47 AM","T","IODI010493","Iodine","UG_P_100G","80","1","PDR_INFANT","621","T","TM263","2015057630","IODI01-15-0048","TMI"
"7257021","05/04/2015 09:35:04 AM","05/04/2015 09:35:04 AM","T","IODI010493","Iodine","UG_P_100G","90","1","PDR_INFANT","621","T","TM263","2015057631","IODI01-15-0048","TMI"
"7257022","05/04/2015 09:35:21 AM","05/04/2015 09:35:21 AM","T","IODI010493","Iodine","UG_P_100G","95","1","PDR_INFANT","621","T","TM263","2015057632","IODI01-15-0048","TMI"
"7257023","05/04/2015 09:35:38 AM","05/04/2015 09:35:38 AM","T","IODI010493","Iodine","UG_P_100G","80","1","PDR_INFANT","621","T","TM263","2015057633","IODI01-15-0048","TMI"
"7257035","05/04/2015 09:37:50 AM","05/04/2015 09:37:50 AM","T","IODI010493","Iodine","UG_P_100G","80","1","PDR_INFANT","621","T","TM553","2015057257","IODI01-15-0048","TMI"
"7257845","05/04/2015 02:03:15 PM","05/04/2015 02:03:15 PM","T","IODI010493","Iodine","UG_P_100G","80","1","PDR_INFANT","621","T","TM564","2015057264","IODI01-15-0048","TMI"
"7258326","06/04/2015 09:15:18 AM","06/04/2015 09:15:18 AM","T","IODI010493","Iodine","UG_P_100G","265","1","PDR_WPC","MG20","T","MG2412","7313398","IODI01-15-0050","MG"
"7258802","06/04/2015 02:00:02 PM","06/04/2015 02:00:02 PM","T","IODI010493","Iodine","UG_P_100G","104","1","QC","","T","SRM","SRM","IODI01-15-0046","IRM001A"
"7258804","06/04/2015 02:01:05 PM","06/04/2015 02:01:05 PM","T","IODI010493","Iodine","UG_P_100G","179","1","QC","","T","SRM","SRM","IODI01-15-0046","SRM38E"
"7259007","06/04/2015 03:33:57 PM","06/04/2015 03:33:57 PM","T","IODI010493","Iodine","","","1","QC","","T","SRM","SRM","IODI01-15-0047","IRM001A"
"7259011","06/04/2015 03:35:14 PM","06/04/2015 03:35:14 PM","T","IODI010493","Iodine","","","1","QC","","T","SRM","SRM","IODI01-15-0047","SRM38E"
"7259882","07/04/2015 09:04:25 AM","07/04/2015 09:04:25 AM","T","IODI010493","Iodine","UG_P_100G","100","1","PDR_INFANT","621","T","TM552","2015058159","IODI01-15-0050","TMI"
"7262972","08/04/2015 06:50:33 AM","08/04/2015 06:50:33 AM","T","IODI010493","Iodine","UG_P_100G","260","1","PDR_WPC","MG20","T","MG2412","7314859","IODI01-15-0051","MG"
"7263792","08/04/2015 09:49:27 AM","08/04/2015 09:49:27 AM","T","IODI010493","Iodine","UG_P_100G","190","1","MISC_LIQ","T10","T","NONE","","IODI01-15-0050","GENERIC"
"7265750","08/04/2015 02:51:48 PM","08/04/2015 02:51:48 PM","T","IODI010493","Iodine","UG_P_100G","160","1","PDR_INFANT","T10","T","1253200","DTS0540108","IODI01-15-0050","T10"
"7266232","08/04/2015 04:25:04 PM","08/04/2015 04:25:04 PM","T","IODI010493","Iodine","UG_P_100G","4","1","FATS_OILS","MG10","T","MG9113","7315396","IODI01-15-0051","MG"
"7267384","09/04/2015 08:17:02 AM","09/04/2015 08:17:02 AM","T","IODI010493","Iodine","UG_P_100G","121","1","QC","","T","SRM","SRM","IODI01-15-0048","IRM001A"
"7267397","09/04/2015 08:19:00 AM","09/04/2015 08:19:00 AM","T","IODI010493","Iodine","UG_P_100G","159","1","QC","","F","SRM","SRM","IODI01-15-0048","SRM38E"
"7270065","09/04/2015 02:34:48 PM","09/04/2015 02:34:48 PM","T","ICPM050214","Iodine","MG_P_KG","1.5","1","PDR_INFANT","T10","T","INFPOWD","DTS0540117","ICPM05-15-0001","T10"
"7270271","09/04/2015 03:03:31 PM","09/04/2015 03:03:31 PM","T","IODI010493","Iodine","UG_P_100G","275","1","PDR_SMP","56","T","NONE","","IODI01-15-0050","GENERIC"
"7270626","09/04/2015 03:58:17 PM","09/04/2015 03:58:17 PM","T","IODI010493","Iodine","UG_P_100G","915","1","PDR_INFANT","BLEND","T","INFANTPDR","","IODI01-15-0050","BLENDPACK"
"7270626","09/04/2015 03:58:17 PM","09/04/2015 03:58:17 PM","T","IODI010493","Iodine","UG_P_100G","90","2","PDR_INFANT","BLEND","T","INFANTPDR","","IODI01-15-0052","BLENDPACK"
"7270626","09/04/2015 03:58:17 PM","09/04/2015 03:58:17 PM","T","IODI010493","Iodine","UG_P_100G","95","3","PDR_INFANT","BLEND","T","INFANTPDR","","IODI01-15-0052","BLENDPACK"
"7271527","09/04/2015 07:18:24 PM","09/04/2015 07:18:24 PM","T","IODI010493","Iodine","UG_P_100G","160","1","PDR_INFANT","T10","T","1253200","DTS0540162","IODI01-15-0050","T10"
"7271716","10/04/2015 06:34:59 AM","10/04/2015 06:34:59 AM","T","IODI010493","Iodine","UG_P_100G","275","1","PDR_WPC","MG20","T","MG2412","7316688","IODI01-15-0051","MG"
"7274961","10/04/2015 02:48:17 PM","10/04/2015 02:48:17 PM","T","IODI010493","Iodine","UG_P_100G","165","1","PDR_INFANT","T10","T","1253200","DTS0540205","IODI01-15-0050","T10"
"7275968","10/04/2015 06:07:02 PM","10/04/2015 06:07:02 PM","T","IODI010493","Iodine","UG_P_100G","250","1","PDR_SMP","MG70","T","MG4900","7317658","IODI01-15-0051","MG"
"7276077","10/04/2015 08:06:27 PM","10/04/2015 08:06:27 PM","T","IODI010493","Iodine","UG_P_100G","106","1","QC","","T","SRM","SRM","IODI01-15-0049","IRM001A"
"7276078","10/04/2015 08:15:06 PM","10/04/2015 08:15:06 PM","T","IODI010493","Iodine","UG_P_100G","181","1","QC","","T","SRM","SRM","IODI01-15-0049","SRM38E"
"7276316","11/04/2015 07:15:47 AM","11/04/2015 07:15:47 AM","T","IODI010493","Iodine","UG_P_100G","125","1","PDR_INFANT","MG80","T","MG3698","7317718","IODI01-15-0051","MG"
"7277327","11/04/2015 12:08:03 PM","11/04/2015 12:08:03 PM","T","IODI010493","Iodine","UG_P_100G","135","1","PDR_INFANT","MG80","T","MG3698","7317940","IODI01-15-0051","MG"
"7277528","11/04/2015 01:17:32 PM","11/04/2015 01:17:32 PM","T","IODI010493","Iodine","UG_P_100G","100","1","PDR_INFANT","T10","T","1251200","DTS0540254","IODI01-15-0050","T10"
"7277705","11/04/2015 12:00:00 AM","11/04/2015 12:00:00 AM","T","IODI010493","Iodine","UG_P_100G","285","1","PDR_INFANT","621","T","TM600","2015062014","IODI01-15-0050","TMI"
"7277986","12/04/2015 06:32:18 AM","12/04/2015 06:32:18 AM","T","IODI010493","Iodine","UG_P_100G","255","1","PDR_WPC","MG20","T","MG2412","7318323","IODI01-15-0051","MG"
"7278021","12/04/2015 06:51:04 AM","12/04/2015 06:51:04 AM","T","IODI010493","Iodine","UG_P_100G","135","1","PDR_INFANT","MG80","T","MG3698","7318339","IODI01-15-0051","MG"
"7278293","12/04/2015 10:08:11 AM","12/04/2015 10:08:11 AM","T","IODI010493","Iodine","UG_P_100G","125","1","PDR_INFANT","MG80","T","MG3698","7318524","IODI01-15-0051","MG"
"7279143","13/04/2015 06:42:51 AM","13/04/2015 06:42:51 AM","T","IODI010493","Iodine","UG_P_100G","125","1","PDR_INFANT","MG80","T","MG3698","7319154","IODI01-15-0052","MG"
"7279232","13/04/2015 07:41:32 AM","13/04/2015 07:41:32 AM","T","IODI010493","Iodine","UG_P_100G","125","1","PDR_INFANT","MG80","T","MG3698","7319211","IODI01-15-0052","MG"
"7279301","13/04/2015 08:01:01 AM","13/04/2015 08:01:01 AM","T","IODI010493","Iodine","UG_P_100G","199","1","QC","","T","SRM","SRM","IODI01-15-0050","SRM38E"
"7279303","13/04/2015 08:01:30 AM","13/04/2015 08:01:30 AM","T","IODI010493","Iodine","UG_P_100G","135","1","QC","","T","SRM","SRM","IODI01-15-0050","IRM001A"
"7279391","13/04/2015 08:33:08 AM","13/04/2015 08:33:08 AM","T","IODI010493","Iodine","UG_P_100ML","2","1","SOY_PROD","V17","T","SOYMILK","","IODI01-15-0051","VITASOY"
"7282682","14/04/2015 07:10:24 AM","14/04/2015 07:10:24 AM","T","IODI010493","Iodine","UG_P_100G","138","1","QC","","T","SRM","SRM","IODI01-15-0051","IRM001A"
"7282685","14/04/2015 07:12:22 AM","14/04/2015 07:12:22 AM","T","IODI010493","Iodine","UG_P_100G","200","1","QC","","T","SRM","SRM","IODI01-15-0051","SRM38E"
"7284013","14/04/2015 10:30:08 AM","14/04/2015 10:30:08 AM","T","IODI010493","Iodine","UG_P_100G","115","1","PDR_INFANT","MG80","T","MG3698","7320124","IODI01-15-0052","MG"
"7284029","14/04/2015 10:34:37 AM","14/04/2015 10:34:37 AM","T","IODI010493","Iodine","UG_P_100G","125","1","PDR_INFANT","MG80","T","MG3698","7320125","IODI01-15-0052","MG"
"7284403","14/04/2015 11:15:07 AM","14/04/2015 11:15:07 AM","T","IODI010493","Iodine","UG_P_100G","125","1","PDR_INFANT","MG80","T","MG3698","7320248","IODI01-15-0052","MG"
"7284813","14/04/2015 11:58:35 AM","14/04/2015 11:58:35 AM","T","IODI010493","Iodine","UG_P_100G","27","1","YOGHURT","PARNIS","T","NONE","","IODI01-15-0053","GENERIC"
"7284814","14/04/2015 11:58:36 AM","14/04/2015 11:58:36 AM","T","IODI010493","Iodine","UG_P_100G","33","1","YOGHURT","PARNIS","T","NONE","","IODI01-15-0053","GENERIC"
