"SAMPLE_NUMBER","LOGIN_DATE","LOGIN_DATE","REPORTABLE","ANALYSIS","REPORTED_NAME","REPORTED_UNITS","ENTRY","REPLICATE_COUNT","PRODUCT","CUSTOMER","IN_SPEC","PRODUCT_GRADE","SAMPLE_NAME","NAME"
"7320521","23/04/2015 01:21:45 PM","23/04/2015 01:21:45 PM","T","IODI010493","Iodine","UG_P_100G","5","1","MEAT_PROD","DARWIN","T","NONE","","IODI01-15-0058"
"7321693","23/04/2015 04:23:06 PM","23/04/2015 04:23:06 PM","T","IODI010493","Iodine","UG_P_100G","120","1","PDR_SMP","MG60","T","MG4637","7329295","IODI01-15-0058"
"7322204","23/04/2015 08:12:22 PM","23/04/2015 08:12:22 PM","T","IODI010493","Iodine","UG_P_100G","155","1","MISC_DAIRY","MG70","T","MG8888","7329440","IODI01-15-0059"
"7323614","24/04/2015 09:58:24 AM","24/04/2015 09:58:24 AM","T","IODI010493","Iodine","UG_P_100G","200","1","PDR_SMP","56","T","NONE","","IODI01-15-0058"
"7324019","24/04/2015 12:00:00 AM","24/04/2015 12:00:00 AM","T","IODI010493","Iodine","UG_P_100G","90","1","PDR_INFANT","621","T","TM445270","2015069904","IODI01-15-0058"
"7324286","24/04/2015 11:20:27 AM","24/04/2015 11:20:27 AM","T","IODI010493","Iodine","UG_P_100G","110","1","QC","","T","SRM","SRM","IODI01-15-0056"
"7324301","24/04/2015 11:21:22 AM","24/04/2015 11:21:22 AM","T","IODI010493","Iodine","UG_P_100G","156","1","QC","","F","SRM","SRM","IODI01-15-0056"
"7324316","24/04/2015 11:23:39 AM","24/04/2015 11:23:39 AM","T","IODI010493","Iodine","UG_P_100G","121","1","QC","","T","SRM","SRM","IODI01-15-0057"
"7324320","24/04/2015 11:26:11 AM","24/04/2015 11:26:11 AM","T","IODI010493","Iodine","UG_P_100G","167","1","QC","","F","SRM","SRM","IODI01-15-0057"
"7324610","24/04/2015 12:11:35 PM","24/04/2015 12:11:35 PM","T","IODI010493","Iodine","UG_P_100G","245","1","PDR_WPC","MG20","T","MG2412","7330310","IODI01-15-0059"
"7325436","24/04/2015 02:42:28 PM","24/04/2015 02:42:28 PM","T","IODI010493","Iodine","UG_P_100G","175","1","PDR_INFANT","BONDPN","T","114453","000200558475-0140","IODI01-15-0059"
"7325606","24/04/2015 03:15:16 PM","24/04/2015 03:15:16 PM","T","IODI010493","Iodine","UG_P_100G","200","1","MISC_DAIRY","MG70","T","MG8888","7330544","IODI01-15-0059"
"7326193","24/04/2015 05:45:40 PM","24/04/2015 05:45:40 PM","T","IODI010493","Iodine","UG_P_100G","80","1","PDR_INFANT","T10","T","1253200","DTS0540888","IODI01-15-0058"
"7326451","25/04/2015 05:35:55 AM","25/04/2015 05:35:55 AM","T","IODI010493","Iodine","UG_P_100G","185","1","MISC_DAIRY","MG80","T","MG8888","7330788","IODI01-15-0059"
"7326453","25/04/2015 05:39:27 AM","25/04/2015 05:39:27 AM","T","IODI010493","Iodine","UG_P_100G","190","1","MISC_DAIRY","MG80","T","MG8888","7330789","IODI01-15-0059"
"7327020","25/04/2015 08:52:37 AM","25/04/2015 08:52:37 AM","T","IODI010493","Iodine","UG_P_100G","115","1","MISC_DAIRY","MG80","T","MG8888","7330959","IODI01-15-0059"
"7327023","25/04/2015 08:55:53 AM","25/04/2015 08:55:53 AM","T","IODI010493","Iodine","UG_P_100G","120","1","MISC_DAIRY","MG80","T","MG8888","7330960","IODI01-15-0059"
"7327209","25/04/2015 09:56:14 AM","25/04/2015 09:56:14 AM","T","IODI010493","Iodine","UG_P_100G","205","1","MISC_DAIRY","MG80","T","MG8888","7331035","IODI01-15-0059"
"7327824","25/04/2015 01:00:43 PM","25/04/2015 01:00:43 PM","T","IODI010493","Iodine","UG_P_100G","22","1","LIQ_MILK","570","T","NONE","","IODI01-15-0058"
"7328336","25/04/2015 05:30:11 PM","25/04/2015 05:30:11 PM","T","IODI010493","Iodine","UG_P_100G","165","1","PDR_SMP","MG60","T","MG4637","7331484","IODI01-15-0059"
"7328424","25/04/2015 06:19:15 PM","25/04/2015 06:19:15 PM","T","IODI010493","Iodine","UG_P_100G","195","1","PDR_INFANT","T10","T","1253200","DTS0540969","IODI01-15-0059"
"7329489","26/04/2015 02:40:06 PM","26/04/2015 02:40:06 PM","T","IODI010493","Iodine","UG_P_100G","175","1","PDR_INFANT","MG80","T","MG3738","7332014","IODI01-15-0059"
"7329491","26/04/2015 02:42:52 PM","26/04/2015 02:42:52 PM","T","IODI010493","Iodine","UG_P_100G","180","1","PDR_INFANT","MG80","T","MG3738","7332016","IODI01-15-0059"
"7330383","27/04/2015 12:00:00 AM","27/04/2015 12:00:00 AM","T","IODI010493","Iodine","UG_P_100G","130","1","PDR_INFANT","621","T","TM445270","2015070804","IODI01-15-0059"
"7330565","27/04/2015 09:30:31 AM","27/04/2015 09:30:31 AM","T","IODI010493","Iodine","UG_P_100G","101","1","QC","","T","SRM","SRM","IODI01-15-0058"
"7330596","27/04/2015 09:34:05 AM","27/04/2015 09:34:05 AM","T","IODI010493","Iodine","UG_P_100G","131","1","QC","","F","SRM","SRM","IODI01-15-0058"
"7331754","27/04/2015 01:38:26 PM","27/04/2015 01:38:26 PM","T","IODI010493","Iodine","UG_P_100G","145","1","PDR_SMP","MG60","T","MG4637","7332534","IODI01-15-0060"
"7332672","27/04/2015 04:56:46 PM","27/04/2015 04:56:46 PM","T","IODI010493","Iodine","MG_P_G","0.00015","1","PET_FOOD","MRBIRD","T","NONE","","IODI01-15-0062"
"7332766","27/04/2015 05:48:39 PM","27/04/2015 05:48:39 PM","T","IODI010493","Iodine","UG_P_100G","5","1","PDR_WHEY","621","T","TM30124","2015070145","IODI01-15-0060"
"7333575","28/04/2015 07:53:31 AM","28/04/2015 07:53:31 AM","T","IODI010493","Iodine","UG_P_100ML","2","1","SOY_PROD","V17","T","SOYMILK","","IODI01-15-0060"
"7333894","28/04/2015 08:50:37 AM","28/04/2015 08:50:37 AM","T","IODI010493","Iodine","UG_P_100G","135","1","PDR_INFANT","621","T","TM448311","2015073229","IODI01-15-0061"
"7334203","28/04/2015 09:30:37 AM","28/04/2015 09:30:37 AM","T","IODI010493","Iodine","UG_P_100G","134","1","QC","","T","SRM","SRM","IODI01-15-0059"
"7334212","28/04/2015 09:33:02 AM","28/04/2015 09:33:02 AM","T","IODI010493","Iodine","UG_P_100G","185","1","QC","","T","SRM","SRM","IODI01-15-0059"
"7334467","28/04/2015 10:13:41 AM","28/04/2015 10:13:41 AM","T","IODI010493","Iodine","UG_P_100G","105","1","PDR_INFANT","621","T","TM445270","2015072850","IODI01-15-0060"
"7334624","28/04/2015 10:36:34 AM","28/04/2015 10:36:34 AM","T","IODI010493","Iodine","UG_P_100G","110","1","PDR_INFANT","621","T","TM263","2015071600","IODI01-15-0061"
"7334625","28/04/2015 10:37:07 AM","28/04/2015 10:37:07 AM","T","IODI010493","Iodine","UG_P_100G","115","1","PDR_INFANT","621","T","TM263","2015071601","IODI01-15-0061"
"7334628","28/04/2015 10:37:38 AM","28/04/2015 10:37:38 AM","T","IODI010493","Iodine","UG_P_100G","105","1","PDR_INFANT","621","T","TM263","2015071602","IODI01-15-0061"
"7334629","28/04/2015 10:38:10 AM","28/04/2015 10:38:10 AM","T","IODI010493","Iodine","UG_P_100G","105","1","PDR_INFANT","621","T","TM263","2015071603","IODI01-15-0061"
"7335071","28/04/2015 11:31:30 AM","28/04/2015 11:31:30 AM","T","IODI010493","Iodine","UG_P_100G","185","1","PDR_SMP","621","T","TM30341","2015072994","IODI01-15-0060"
"7336662","28/04/2015 03:31:46 PM","28/04/2015 03:31:46 PM","T","IODI010493","Iodine","UG_P_100G","145","1","PDR_INFANT","BONDPN","T","114493","000200563137-0140","IODI01-15-0063"
"7337769","29/04/2015 07:09:34 AM","29/04/2015 07:09:34 AM","T","IODI010493","Iodine","UG_P_100G","50","1","PDR_INFANT","NQAC","T","NMP","","IODI01-15-0063"
"7338086","29/04/2015 08:32:33 AM","29/04/2015 08:32:33 AM","T","IODI010493","Iodine","UG_P_100G","111","1","QC","","T","SRM","SRM","IODI01-15-0060"
"7338102","29/04/2015 08:34:20 AM","29/04/2015 08:34:20 AM","T","IODI010493","Iodine","UG_P_100G","157","1","QC","","F","SRM","SRM","IODI01-15-0060"
"7339031","29/04/2015 10:46:38 AM","29/04/2015 10:46:38 AM","T","IODI010493","Iodine","UG_P_100G","160","1","PDR_INFANT","621","T","TM448312","2015073559","IODI01-15-0061"
"7339103","29/04/2015 10:54:47 AM","29/04/2015 10:54:47 AM","T","IODI010493","Iodine","UG_P_100G","120","1","PDR_INFANT","621","T","TM445270","2015073517","IODI01-15-0061"
"7341492","29/04/2015 04:33:53 PM","29/04/2015 04:33:53 PM","T","IODI010493","Iodine","UG_P_100G","60","1","PDR_SMP","621","T","TM30341","2015072995","IODI01-15-0063"
"7341553","29/04/2015 04:46:32 PM","29/04/2015 04:46:32 PM","T","IODI010493","Iodine","UG_P_100G","275","1","PET_FOOD","U4","T","WETPETFD","DTS-570744","IODI01-15-0062"
"7341821","29/04/2015 11:03:00 PM","29/04/2015 11:03:00 PM","T","IODI010493","Iodine","UG_P_100G","135","1","PDR_INFANT","621","T","TM446272","2015073958","IODI01-15-0063"
"7342547","30/04/2015 08:42:02 AM","30/04/2015 08:42:02 AM","T","IODI010493","Iodine","UG_P_100G","136","1","QC","","T","SRM","SRM","IODI01-15-0061"
"7342556","30/04/2015 08:43:21 AM","30/04/2015 08:43:21 AM","T","IODI010493","Iodine","UG_P_100G","175","1","QC","","T","SRM","SRM","IODI01-15-0061"
"7342666","30/04/2015 09:05:25 AM","30/04/2015 09:05:25 AM","T","IODI010493","Iodine","UG_P_100G","105","1","PDR_INFANT","621","T","TM263","2015072700","IODI01-15-0063"
"7342667","30/04/2015 09:05:55 AM","30/04/2015 09:05:55 AM","T","IODI010493","Iodine","UG_P_100G","115","1","PDR_INFANT","621","T","TM263","2015072701","IODI01-15-0063"
"7342671","30/04/2015 09:06:22 AM","30/04/2015 09:06:22 AM","T","IODI010493","Iodine","UG_P_100G","110","1","PDR_INFANT","621","T","TM263","2015072702","IODI01-15-0063"
"7342673","30/04/2015 09:06:50 AM","30/04/2015 09:06:50 AM","T","IODI010493","Iodine","UG_P_100G","110","1","PDR_INFANT","621","T","TM263","2015072703","IODI01-15-0063"
"7344413","30/04/2015 12:25:50 PM","30/04/2015 12:25:50 PM","T","IODI010493","Iodine","UG_P_100G","140","1","PDR_INFANT","621","T","TM445270","2015074423","IODI01-15-0063"
"7344716","30/04/2015 01:12:01 PM","30/04/2015 01:12:01 PM","T","IODI010493","Iodine","UG_P_100G","17620","1","PET_FOOD","U4","T","WETPETFD","","IODI01-15-0062"
"7344724","30/04/2015 01:12:34 PM","30/04/2015 01:12:34 PM","T","IODI010493","Iodine","UG_P_100G","15490","1","PET_FOOD","U4","T","WETPETFD","","IODI01-15-0062"
"7344776","30/04/2015 01:15:53 PM","30/04/2015 01:15:53 PM","T","IODI010493","Iodine","MG_P_KG","11.15","1","PET_FOOD","U4","T","CANNEDPF","","IODI01-15-0062"
"7344932","30/04/2015 01:34:42 PM","30/04/2015 01:34:42 PM","T","IODI010493","Iodine","MG_P_KG","6.8","1","PET_FOOD","U5B","T","DRYPETFD","","IODI01-15-0062"
"7346026","30/04/2015 06:00:16 PM","30/04/2015 06:00:16 PM","T","IODI010493","Iodine","UG_P_100G","45","1","PDR_INFANT","NQAC","T","NMP","","IODI01-15-0063"
"7346031","30/04/2015 06:03:46 PM","30/04/2015 06:03:46 PM","T","IODI010493","Iodine","UG_P_100G","40","1","PDR_INFANT","NQAC","T","NMP","","IODI01-15-0063"
"7346193","01/05/2015 01:32:21 AM","01/05/2015 01:32:21 AM","T","IODI010493","Iodine","UG_P_100G","140","1","PDR_INFANT","621","T","TM446272","2015075157","IODI01-15-0063"
"7346830","01/05/2015 08:36:54 AM","01/05/2015 08:36:54 AM","T","IODI010493","Iodine","UG_P_100G","140","1","PDR_INFANT","621","T","TM445270","2015075414","IODI01-15-0063"
"7346861","01/05/2015 08:42:46 AM","01/05/2015 08:42:46 AM","T","IODI010493","Iodine","UG_P_100G","95","1","PDR_INFANT","621","T","TM263","2015074297","IODI01-15-0064"
"7346874","01/05/2015 08:43:15 AM","01/05/2015 08:43:15 AM","T","IODI010493","Iodine","UG_P_100G","90","1","PDR_INFANT","621","T","TM263","2015074298","IODI01-15-0064"
"7346884","01/05/2015 08:43:44 AM","01/05/2015 08:43:44 AM","T","IODI010493","Iodine","UG_P_100G","90","1","PDR_INFANT","621","T","TM263","2015074299","IODI01-15-0064"
"7346886","01/05/2015 08:44:14 AM","01/05/2015 08:44:14 AM","T","IODI010493","Iodine","UG_P_100G","90","1","PDR_INFANT","621","T","TM263","2015074300","IODI01-15-0064"
"7347019","01/05/2015 09:05:15 AM","01/05/2015 09:05:15 AM","T","IODI010493","Iodine","UG_P_100G","122","1","QC","","T","SRM","SRM","IODI01-15-0062"
"7347060","01/05/2015 09:07:04 AM","01/05/2015 09:07:04 AM","T","IODI010493","Iodine","UG_P_100G","190","1","QC","","T","SRM","SRM","IODI01-15-0062"
"7348960","01/05/2015 12:54:45 PM","01/05/2015 12:54:45 PM","T","IODI010493","Iodine","UG_P_100G","200","1","PDR_WPC","MG20","T","MG2412","7336002","IODI01-15-0064"
"7349099","01/05/2015 01:09:51 PM","01/05/2015 01:09:51 PM","T","IODI010493","Iodine","UG_P_100G","150","1","PDR_INFANT","MG80","T","MG3669","7336023","IODI01-15-0065"
"7349111","01/05/2015 01:14:52 PM","01/05/2015 01:14:52 PM","T","IODI010493","Iodine","UG_P_100G","145","1","PDR_INFANT","MG80","T","MG3669","7336024","IODI01-15-0065"
"7349245","01/05/2015 01:44:37 PM","01/05/2015 01:44:37 PM","T","IODI010493","Iodine","UG_P_100G","2","1","FATS_OILS","MG10","T","MG9113","7336316","IODI01-15-0066"
"7350009","01/05/2015 03:50:53 PM","01/05/2015 03:50:53 PM","T","IODI010493","Iodine","UG_P_100G","175","1","PDR_INFANT","BONDPN","T","114462","000200566064-0150","IODI01-15-0064"
"7351613","02/05/2015 10:50:01 AM","02/05/2015 10:50:01 AM","T","IODI010493","Iodine","UG_P_100G","170","1","PDR_INFANT","MG80","T","MG3669","7336930","IODI01-15-0065"
"7351766","02/05/2015 11:50:47 AM","02/05/2015 11:50:47 AM","T","IODI010493","Iodine","UG_P_100G","255","1","PDR_WPC","MG20","T","MG2412","7336955","IODI01-15-0065"
"7352420","02/05/2015 05:37:36 PM","02/05/2015 05:37:36 PM","T","IODI010493","Iodine","UG_P_100G","145","1","PDR_SMP","MG60","T","MG4637","7337335","IODI01-15-0066"
"7352430","02/05/2015 05:43:01 PM","02/05/2015 05:43:01 PM","T","IODI010493","Iodine","UG_P_100G","185","1","PDR_SMP","MG60","T","MG4637","7337337","IODI01-15-0067"
"7352463","02/05/2015 07:36:48 PM","02/05/2015 07:36:48 PM","T","IODI010493","Iodine","UG_P_100G","90","1","PDR_INFANT","621","T","TM263","2015075355","IODI01-15-0064"
"7352464","02/05/2015 07:37:25 PM","02/05/2015 07:37:25 PM","T","IODI010493","Iodine","UG_P_100G","90","1","PDR_INFANT","621","T","TM263","2015075356","IODI01-15-0064"
"7352465","02/05/2015 07:38:08 PM","02/05/2015 07:38:08 PM","T","IODI010493","Iodine","UG_P_100G","85","1","PDR_INFANT","621","T","TM263","2015075357","IODI01-15-0064"
"7352466","02/05/2015 07:38:58 PM","02/05/2015 07:38:58 PM","T","IODI010493","Iodine","UG_P_100G","70","1","PDR_INFANT","621","T","TM263","2015075358","IODI01-15-0064"
"7352896","03/05/2015 09:41:17 AM","03/05/2015 09:41:17 AM","T","IODI010493","Iodine","UG_P_100G","190","1","PDR_SMP","MG70","T","MG4900","7337560","IODI01-15-0066"
"7352917","03/05/2015 10:02:44 AM","03/05/2015 10:02:44 AM","T","IODI010493","Iodine","UG_P_100G","85","1","PDR_INFANT","621","T","TM253","2015076137","IODI01-15-0064"
"7352949","03/05/2015 10:13:21 AM","03/05/2015 10:13:21 AM","T","IODI010493","Iodine","UG_P_100G","220","1","PDR_SMP","56","T","NONE","","IODI01-15-0064"
"7353259","03/05/2015 11:50:47 AM","03/05/2015 11:50:47 AM","T","IODI010493","Iodine","UG_P_100G","140","1","PDR_INFANT","MG80","T","MG3639","7337737","IODI01-15-0066"
"7353267","03/05/2015 11:53:55 AM","03/05/2015 11:53:55 AM","T","IODI010493","Iodine","UG_P_100G","145","1","PDR_INFANT","MG80","T","MG3639","7337741","IODI01-15-0066"
"7353540","03/05/2015 02:47:38 PM","03/05/2015 02:47:38 PM","T","IODI010493","Iodine","UG_P_100G","140","1","PDR_INFANT","T10","T","1253200","DTS0541426","IODI01-15-0064"
"7353571","03/05/2015 03:15:25 PM","03/05/2015 03:15:25 PM","T","IODI010493","Iodine","UG_P_100G","130","1","PDR_INFANT","T10","T","1253200","DTS0541427","IODI01-15-0064"
"7353650","03/05/2015 04:39:57 PM","03/05/2015 04:39:57 PM","T","IODI010493","Iodine","UG_P_100G","240","1","PDR_WPC","MG20","T","MG2412","7337953","IODI01-15-0067"
"7353718","03/05/2015 12:00:00 AM","03/05/2015 12:00:00 AM","T","IODI010493","Iodine","UG_P_100G","90","1","PDR_INFANT","621","T","TM446272","2015076218","IODI01-15-0064"
"7353877","04/05/2015 06:41:16 AM","04/05/2015 06:41:16 AM","T","IODI010493","Iodine","UG_P_100G","150","1","PDR_INFANT","MG80","T","NONE","7338103","IODI01-15-0067"
"7354126","04/05/2015 08:40:13 AM","04/05/2015 08:40:13 AM","T","IODI010493","Iodine","UG_P_100G","134","1","QC","","T","SRM","SRM","IODI01-15-0063"
"7354158","04/05/2015 08:48:14 AM","04/05/2015 08:48:14 AM","T","IODI010493","Iodine","UG_P_100G","217","1","QC","","T","SRM","SRM","IODI01-15-0063"
"7354340","04/05/2015 09:32:19 AM","04/05/2015 09:32:19 AM","T","IODI010493","Iodine","UG_P_100G","100","1","PDR_INFANT","621","T","TM264","2015076575","IODI01-15-0065"
"7355172","04/05/2015 12:02:11 PM","04/05/2015 12:02:11 PM","T","IODI010493","Iodine","UG_P_100G","15","1","PDR_SMP","621","T","TM30341","2015077850","IODI01-15-0065"
"7355172","04/05/2015 12:02:11 PM","04/05/2015 12:02:11 PM","T","IODI010493","Iodine","UG_P_100G","20","2","PDR_SMP","621","T","TM30341","2015077850","IODI01-15-0068"
"7355188","04/05/2015 12:06:12 PM","04/05/2015 12:06:12 PM","T","IODI010493","Iodine","UG_P_100G","25","2","PDR_SMP","621","T","TM30341","2015077851","IODI01-15-0068"
"7355188","04/05/2015 12:06:12 PM","04/05/2015 12:06:12 PM","T","IODI010493","Iodine","UG_P_100G","25","1","PDR_SMP","621","T","TM30341","2015077851","IODI01-15-0065"
"7355768","04/05/2015 02:22:34 PM","04/05/2015 02:22:34 PM","T","IODI010493","Iodine","UG_P_100G","190","1","PDR_SMP","MG60","T","MG4637","7338568","IODI01-15-0067"
"7356167","04/05/2015 03:25:19 PM","04/05/2015 03:25:19 PM","T","IODI010493","Iodine","UG_P_100G","205","1","PDR_SMP","621","T","TM30341","2015072998","IODI01-15-0065"
"7356179","04/05/2015 03:29:22 PM","04/05/2015 03:29:22 PM","T","IODI010493","Iodine","UG_P_100G","60","1","PDR_SMP","621","T","TM30341","2015072999","IODI01-15-0065"
"7356195","04/05/2015 03:33:07 PM","04/05/2015 03:33:07 PM","T","IODI010493","Iodine","UG_P_100G","175","1","PDR_SMP","621","T","TM30341","2015077927","IODI01-15-0065"
"7356205","04/05/2015 03:36:33 PM","04/05/2015 03:36:33 PM","T","IODI010493","Iodine","UG_P_100G","170","1","PDR_SMP","621","T","TM30341","2015077928","IODI01-15-0065"
"7356226","04/05/2015 03:39:34 PM","04/05/2015 03:39:34 PM","T","IODI010493","Iodine","UG_P_100G","225","1","PDR_SMP","621","T","TM30341","2015077929","IODI01-15-0065"
"7356235","04/05/2015 03:43:32 PM","04/05/2015 03:43:32 PM","T","IODI010493","Iodine","UG_P_100G","345","1","PDR_SMP","621","T","TM30341","2015077942","IODI01-15-0065"
"7356270","04/05/2015 03:47:43 PM","04/05/2015 03:47:43 PM","T","IODI010493","Iodine","UG_P_100G","140","1","PDR_SMP","621","T","TM30341","2015077943","IODI01-15-0065"
"7356284","04/05/2015 03:52:54 PM","04/05/2015 03:52:54 PM","T","IODI010493","Iodine","UG_P_100G","180","1","PDR_SMP","621","T","TM30341","2015077944","IODI01-15-0065"
"7356411","04/05/2015 04:25:05 PM","04/05/2015 04:25:05 PM","T","IODI010493","Iodine","UG_P_100G","135","1","PDR_INFANT","MG80","T","MG3638","7338698","IODI01-15-0067"
"7356888","05/05/2015 06:02:18 AM","05/05/2015 06:02:18 AM","T","IODI010493","Iodine","UG_P_100G","80","1","PDR_INFANT","621","T","TM446272","2015078163","IODI01-15-0066"
"7357600","05/05/2015 09:25:48 AM","05/05/2015 09:25:48 AM","T","IODI010493","Iodine","UG_P_100G","130","1","PDR_INFANT","MG80","T","MG3737","7338900","IODI01-15-0067"
"7357877","05/05/2015 09:54:58 AM","05/05/2015 09:54:58 AM","T","IODI010493","Iodine","UG_P_100G","165","1","PDR_INFANT","MG80","T","MG3669","7339071","IODI01-15-0067"
"7358127","05/05/2015 10:27:38 AM","05/05/2015 10:27:38 AM","T","IODI010493","Iodine","UG_P_100G","70","1","PDR_INFANT","621","T","TM264","2015077266","IODI01-15-0066"
"7358487","05/05/2015 11:10:59 AM","05/05/2015 11:10:59 AM","T","IODI010493","Iodine","UG_P_100G","125","1","QC","","T","SRM","SRM","IODI01-15-0064"
"7358510","05/05/2015 11:12:36 AM","05/05/2015 11:12:36 AM","T","IODI010493","Iodine","UG_P_100G","169","1","QC","","T","SRM","SRM","IODI01-15-0064"
"7359107","05/05/2015 12:33:51 PM","05/05/2015 12:33:51 PM","T","IODI010493","Iodine","UG_P_100G","290","1","PDR_INFANT","BONDPN","F","114453","000200567673-0140","IODI01-15-0066"
"7359731","05/05/2015 02:09:39 PM","05/05/2015 02:09:39 PM","T","IODI010493","Iodine","UG_P_100G","200","1","PDR_SMP","MG60","T","MG4637","7339494","IODI01-15-0068"
"7360375","05/05/2015 04:41:01 PM","05/05/2015 04:41:01 PM","T","IODI010493","Iodine","UG_P_100G","185","1","PDR_INFANT","MG80","T","MG3669","7339643","IODI01-15-0067"
"7360390","05/05/2015 04:46:02 PM","05/05/2015 04:46:02 PM","T","IODI010493","Iodine","UG_P_100G","175","1","PDR_INFANT","MG80","T","MG3669","7339644","IODI01-15-0067"
"7360608","05/05/2015 05:41:32 PM","05/05/2015 05:41:32 PM","T","IODI010493","Iodine","UG_P_100G","125","1","PDR_INFANT","MG80","T","MG3737","7339832","IODI01-15-0068"
"7360788","05/05/2015 07:03:18 PM","05/05/2015 07:03:18 PM","T","IODI010493","Iodine","UG_P_100G","20","1","LIQ_MILK","621","T","TM9003","2015075785","IODI01-15-0066"
"7360881","05/05/2015 11:32:18 PM","05/05/2015 11:32:18 PM","T","IODI010493","Iodine","UG_P_100G","85","1","PDR_INFANT","621","T","TM446272","2015080002","IODI01-15-0066"
"7361061","06/05/2015 06:37:02 AM","06/05/2015 06:37:02 AM","T","IODI010493","Iodine","UG_P_100G","230","1","MISC_DAIRY","MG80","T","MG8888","7340007","IODI01-15-0068"
"7361063","06/05/2015 06:39:27 AM","06/05/2015 06:39:27 AM","T","IODI010493","Iodine","UG_P_100G","185","1","MISC_DAIRY","MG80","T","MG8888","7340008","IODI01-15-0069"
"7361235","06/05/2015 07:38:33 AM","06/05/2015 07:38:33 AM","T","IODI010493","Iodine","UG_P_100G","225","1","PDR_WPC","MG20","T","MG2412","7340048","IODI01-15-0069"
"7361736","06/05/2015 09:22:14 AM","06/05/2015 09:22:14 AM","T","IODI010493","Iodine","UG_P_100ML","2","1","SOY_PROD","V17","T","SOYMILK","","IODI01-15-0067"
"7361791","06/05/2015 09:32:17 AM","06/05/2015 09:32:17 AM","T","IODI010493","Iodine","UG_P_100G","100","1","PDR_INFANT","621","T","TM445270","2015079948","IODI01-15-0066"
"7361803","06/05/2015 09:34:45 AM","06/05/2015 09:34:45 AM","T","IODI010493","Iodine","UG_P_100G","20","1","LIQ_MILK","621","T","TM9004","2015075786","IODI01-15-0066"
